id,legs,isSelfTransfer,isProtectedSelfTransfer,farePolicy,eco,fareAttributes,tags,isMashUp,hasFlexibleOptions,score,price_EUR
15055-2408151050--31915-0-16574-2408151300|16574-2408182010--31915-0-15055-2408182235,"[{'id': '15055-2408151050--31915-0-16574-2408151300', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 130, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T10:50:00', 'arrival': '2024-08-15T13:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-16574-2408151050-2408151300--31915', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T10:50:00', 'arrival': '2024-08-15T13:00:00', 'durationInMinutes': 130, 'flightNumber': '1262', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '16574-2408182010--31915-0-15055-2408182235', 'origin': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T20:10:00', 'arrival': '2024-08-18T22:35:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '16574-15055-2408182010-2408182235--31915', 'origin': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T20:10:00', 'arrival': '2024-08-18T22:35:00', 'durationInMinutes': 145, 'flightNumber': '7700', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",{'ecoContenderDelta': 9.448248},{},"['cheapest', 'shortest']",False,False,0.999,165.74
15055-2408151050--31915-0-16574-2408151300|16574-2408181555--31915-0-15055-2408181820,"[{'id': '15055-2408151050--31915-0-16574-2408151300', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 130, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T10:50:00', 'arrival': '2024-08-15T13:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-16574-2408151050-2408151300--31915', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T10:50:00', 'arrival': '2024-08-15T13:00:00', 'durationInMinutes': 130, 'flightNumber': '1262', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '16574-2408181555--31915-0-15055-2408181820', 'origin': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T15:55:00', 'arrival': '2024-08-18T18:20:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '16574-15055-2408181555-2408181820--31915', 'origin': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T15:55:00', 'arrival': '2024-08-18T18:20:00', 'durationInMinutes': 145, 'flightNumber': '1275', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",,{},['third_shortest'],False,False,0.943596,185.98
15055-2408151410--31915-0-16574-2408151620|16574-2408182010--31915-0-15055-2408182235,"[{'id': '15055-2408151410--31915-0-16574-2408151620', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 130, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T14:10:00', 'arrival': '2024-08-15T16:20:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-16574-2408151410-2408151620--31915', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T14:10:00', 'arrival': '2024-08-15T16:20:00', 'durationInMinutes': 130, 'flightNumber': '1276', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '16574-2408182010--31915-0-15055-2408182235', 'origin': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T20:10:00', 'arrival': '2024-08-18T22:35:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '16574-15055-2408182010-2408182235--31915', 'origin': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T20:10:00', 'arrival': '2024-08-18T22:35:00', 'durationInMinutes': 145, 'flightNumber': '7700', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",{'ecoContenderDelta': 9.448248},{},"['third_cheapest', 'second_shortest']",False,False,0.901629,177.74
15055-2408151410--31915-0-16574-2408151620|16574-2408181555--31915-0-15055-2408181820,"[{'id': '15055-2408151410--31915-0-16574-2408151620', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 130, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T14:10:00', 'arrival': '2024-08-15T16:20:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-16574-2408151410-2408151620--31915', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T14:10:00', 'arrival': '2024-08-15T16:20:00', 'durationInMinutes': 130, 'flightNumber': '1276', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '16574-2408181555--31915-0-15055-2408181820', 'origin': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T15:55:00', 'arrival': '2024-08-18T18:20:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '16574-15055-2408181555-2408181820--31915', 'origin': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T15:55:00', 'arrival': '2024-08-18T18:20:00', 'durationInMinutes': 145, 'flightNumber': '1275', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",,{},,False,False,0.873933,197.98
15055-2408151750--31915-0-16574-2408152000|16574-2408182010--31915-0-15055-2408182235,"[{'id': '15055-2408151750--31915-0-16574-2408152000', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 130, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T17:50:00', 'arrival': '2024-08-15T20:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-16574-2408151750-2408152000--31915', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T17:50:00', 'arrival': '2024-08-15T20:00:00', 'durationInMinutes': 130, 'flightNumber': '7699', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '16574-2408182010--31915-0-15055-2408182235', 'origin': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T20:10:00', 'arrival': '2024-08-18T22:35:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '16574-15055-2408182010-2408182235--31915', 'origin': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T20:10:00', 'arrival': '2024-08-18T22:35:00', 'durationInMinutes': 145, 'flightNumber': '7700', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",{'ecoContenderDelta': 18.896496},{},,False,False,0.814187,204.54
15055-2408151050--31915-0-16574-2408151300|16574-2408180950--31915-0-15055-2408181215,"[{'id': '15055-2408151050--31915-0-16574-2408151300', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 130, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T10:50:00', 'arrival': '2024-08-15T13:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-16574-2408151050-2408151300--31915', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T10:50:00', 'arrival': '2024-08-15T13:00:00', 'durationInMinutes': 130, 'flightNumber': '1262', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '16574-2408180950--31915-0-15055-2408181215', 'origin': {'id': 'STN', 'entityId': '95565052', 'name': 'London Stansted', 'displayCode': 'STN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T09:50:00', 'arrival': '2024-08-18T12:15:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -31915, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/FR.png', 'name': 'Ryanair'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '16574-15055-2408180950-2408181215--31915', 'origin': {'flightPlaceId': 'STN', 'displayCode': 'STN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Stansted', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T09:50:00', 'arrival': '2024-08-18T12:15:00', 'durationInMinutes': 145, 'flightNumber': '1261', 'marketingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -31915, 'name': 'Ryanair', 'alternateId': 'FR', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",,{},,False,False,0.808276,220.5
15055-2408150640--32356-0-13542-2408150900|13771-2408181305--32356-0-15055-2408181530,"[{'id': '15055-2408150640--32356-0-13542-2408150900', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': True}, 'durationInMinutes': 140, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-15T06:40:00', 'arrival': '2024-08-15T09:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-13542-2408150640-2408150900--32356', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-08-15T06:40:00', 'arrival': '2024-08-15T09:00:00', 'durationInMinutes': 140, 'flightNumber': '8526', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '13771-2408181305--32356-0-15055-2408181530', 'origin': {'id': 'LTN', 'entityId': '95565053', 'name': 'London Luton', 'displayCode': 'LTN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': True}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 145, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-08-18T13:05:00', 'arrival': '2024-08-18T15:30:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '13771-15055-2408181305-2408181530--32356', 'origin': {'flightPlaceId': 'LTN', 'displayCode': 'LTN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Luton', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2024-08-18T13:05:00', 'arrival': '2024-08-18T15:30:00', 'durationInMinutes': 145, 'flightNumber': '2457', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}]",False,False,"{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False}",,{},,False,False,0.806525,246.52
